,address,unit,beds,baths,built,rent,rentdate,encumbered,status,registered,slug
0,6300 GREEN VALLEY CIR,6340-112,2.0,2.0,1968.0,2865.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6220-304,1.0,1.0,1968.0,2112.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6150-115,1.0,1.0,1968.0,1933.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,12314 WASHINGTON PL,B,2.0,1.0,1950.0,1785.0,2022/01/01,No,Rented,True,12314-washington-pl
0,6300 GREEN VALLEY CIR,6150-117,1.0,1.0,1968.0,2232.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6220-302,2.0,2.0,1968.0,2286.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6220-102,2.0,2.0,1968.0,2652.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6220-100,1.0,1.0,1968.0,1970.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6340-306,2.0,2.0,1968.0,2328.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6160-104,2.0,2.0,1968.0,2795.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6150-100,2.0,2.0,1968.0,2511.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6300-102,1.0,1.0,1968.0,1850.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6210-321,1.0,1.0,1968.0,2001.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6160-106,2.0,2.0,1968.0,2883.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6150-101,2.0,2.0,1968.0,2275.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6210-323,1.0,1.0,1968.0,2198.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6330-201,2.0,2.0,1968.0,2827.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6150-105,1.0,1.0,1968.0,2098.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6210-325,1.0,1.0,1968.0,1979.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6300-100,1.0,1.0,1968.0,1966.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6150-321,1.0,1.0,1968.0,1862.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6150-107,2.0,2.0,1968.0,2375.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6220-312,2.0,2.0,1968.0,2518.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6220-310,1.0,1.0,1968.0,2284.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6210-327,1.0,1.0,1968.0,2260.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6160-102,2.0,2.0,1968.0,2872.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6340-200,2.0,2.0,1968.0,2799.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6340-118,2.0,2.0,1968.0,2582.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6150-109,1.0,1.0,1968.0,1998.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6330-203,2.0,2.0,1968.0,2767.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6150-309,1.0,1.0,1968.0,2065.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6150-119,1.0,1.0,1968.0,2071.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,12314 WASHINGTON PL,C,2.0,1.0,1950.0,1785.0,2022/01/01,No,Rented,True,12314-washington-pl
0,6300 GREEN VALLEY CIR,6150-221,1.0,1.0,1968.0,2043.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6330-315,2.0,2.0,1968.0,2632.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6330-313,2.0,2.0,1968.0,2594.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6330-213,2.0,2.0,1968.0,2320.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6150-215,1.0,1.0,1968.0,1883.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6150-217,1.0,1.0,1968.0,1861.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6330-311,2.0,2.0,1968.0,2916.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6150-219,1.0,1.0,1968.0,2217.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,12314 WASHINGTON PL,D,2.0,1.0,1950.0,1785.0,2022/01/01,No,Rented,True,12314-washington-pl
0,6300 GREEN VALLEY CIR,6330-309,2.0,2.0,1968.0,2396.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6150-300,2.0,2.0,1968.0,2780.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6220-212,2.0,2.0,1968.0,2583.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6150-301,2.0,2.0,1968.0,2794.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6330-307,2.0,2.0,1996.0,2728.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6150-305,1.0,1.0,1968.0,1904.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6330-305,2.0,1.0,1968.0,2778.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6330-303,2.0,2.0,1968.0,2836.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6330-211,2.0,2.0,1968.0,2744.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6150-213,2.0,2.0,1968.0,2514.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6330-209,2.0,2.0,1968.0,2579.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6340-110,2.0,2.0,1968.0,2679.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6150-121,1.0,1.0,1968.0,1849.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6330-207,2.0,2.0,1968.0,2672.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6150-200,2.0,2.0,1968.0,2836.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6150-307,2.0,2.0,1968.0,2942.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6220-300,1.0,1.0,1968.0,2111.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6340-104,2.0,2.0,1968.0,2604.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6220-204,1.0,1.0,1968.0,1872.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6150-201,2.0,2.0,1968.0,2764.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6150-203,1.0,1.0,1968.0,2764.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6340-102,2.0,2.0,1968.0,2539.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6150-207,2.0,2.0,1968.0,2630.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6220-206,1.0,1.0,1968.0,2115.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6150-209,1.0,1.0,1968.0,2086.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6340-100,2.0,2.0,1968.0,2383.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,12224 WASHINGTON BLVD,12224 W.P.,2.0,1.0,1960.0,2215.0,2022/01/01,No,Rented,True,12224-washington-blvd
0,6300 GREEN VALLEY CIR,6150-211,1.0,1.0,1968.0,1781.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6340-202,2.0,2.0,1968.0,2421.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6300-104,1.0,1.0,1968.0,2021.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6300-106,1.0,1.0,1968.0,2464.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6300-212,1.0,1.0,1968.0,2028.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6300-300,1.0,1.0,1968.0,1912.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6140-212,1.0,2.0,1968.0,2457.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6300-222,2.0,2.0,1968.0,2591.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6210-201,1.0,1.0,1968.0,1873.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6210-203,1.0,1.0,1968.0,1900.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6300-220,2.0,2.0,1968.0,2491.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6300-216,2.0,2.0,1968.0,2642.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6210-205,1.0,1.0,1968.0,1779.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6300-214,1.0,1.0,1968.0,1884.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,1208 RAINTREE CIR,1208,1.0,1.0,1972.0,2350.0,2022/01/01,No,Rented,True,1208-raintree-cir
0,6300 GREEN VALLEY CIR,6300-208,1.0,1.0,1968.0,2254.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6300-210,1.0,1.0,1968.0,1907.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6340-218,2.0,2.0,1968.0,2741.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6210-207,1.0,1.0,1968.0,2140.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6140-214,1.0,2.0,1968.0,2295.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6140-302,2.0,2.0,1968.0,2654.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6210-209,1.0,1.0,1968.0,2217.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6140-304,2.0,2.0,1968.0,3035.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6300-322,2.0,2.0,1968.0,2538.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6210-211,1.0,1.0,1968.0,1944.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6340-300,2.0,2.0,1968.0,2690.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6300-302,1.0,1.0,1968.0,2023.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6340-302,2.0,2.0,1968.0,2696.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6210-127,1.0,1.0,1968.0,2178.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6160-204,2.0,2.0,1968.0,2382.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6300-316,2.0,2.0,1968.0,2731.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6210-111,1.0,1.0,1968.0,2142.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6140-208,2.0,2.0,1968.0,2663.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6300-314,1.0,1.0,1968.0,1878.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6300-312,1.0,1.0,1968.0,1841.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6300-310,1.0,1.0,1968.0,2351.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6340-304,2.0,2.0,1968.0,2542.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6210-113,1.0,1.0,1968.0,2157.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6300-308,1.0,1.0,1968.0,1846.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6210-115,1.0,1.0,1968.0,2191.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6330-111,2.0,2.0,1968.0,2471.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6210-117,1.0,1.0,1968.0,2191.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6300-306,1.0,1.0,1968.0,1907.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6120-121,1.0,1.0,1968.0,2108.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6140-210,1.0,2.0,1968.0,2483.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6210-123,1.0,1.0,1968.0,2125.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6210-125,1.0,1.0,1968.0,2036.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6300-304,1.0,1.0,1968.0,2126.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,11368 VENICE BLVD,11368.5,1.0,1.0,0.0,1900.0,2022/01/01,No,Rented,True,11368-venice-blvd
0,6300 GREEN VALLEY CIR,6340-216,2.0,2.0,1968.0,2585.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6340-204,2.0,2.0,1968.0,2620.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6210-315,1.0,1.0,1968.0,2281.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,4221 DUQUESNE AVE,A,2.0,1.0,1956.0,2300.0,2022/01/01,No,Rented,True,4221-duquesne-ave
0,6300 GREEN VALLEY CIR,6160-114,2.0,2.0,1968.0,2670.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6340-208,2.0,2.0,1968.0,2649.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6300-122,2.0,1.0,1968.0,2605.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6140-312,1.0,2.0,1960.0,2226.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6210-313,1.0,1.0,1968.0,2049.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6330-115,2.0,2.0,1968.0,2349.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6300-120,2.0,2.0,1968.0,2723.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6300-118,2.0,2.0,1968.0,2468.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6300-116,2.0,2.0,1968.0,2407.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6210-213,1.0,1.0,1968.0,2265.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6140-314,1.0,2.0,1960.0,2266.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6340-206,2.0,2.0,1968.0,2649.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6160-112,2.0,2.0,1968.0,2703.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6160-110,2.0,2.0,1968.0,2364.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6160-108,2.0,2.0,1968.0,2364.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6210-317,1.0,1.0,1968.0,2186.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6210-319,1.0,1.0,1968.0,1944.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6300-114,1.0,1.0,1968.0,2182.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6300-110,1.0,1.0,1968.0,2146.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6330-113,2.0,2.0,1968.0,2667.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6340-210,2.0,2.0,1968.0,2547.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6210-311,1.0,1.0,1968.0,1880.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6210-309,1.0,1.0,1968.0,1978.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6300-206,1.0,1.0,1968.0,2165.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6210-215,1.0,1.0,1968.0,2062.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6210-219,1.0,1.0,1968.0,1980.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6160-202,2.0,2.0,1968.0,2471.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6210-221,1.0,1.0,1968.0,2043.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6340-214,2.0,2.0,1968.0,2404.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6300-204,1.0,1.0,1968.0,2164.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6140-306,2.0,2.0,1968.0,2764.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6210-225,1.0,1.0,1968.0,2201.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6300-202,1.0,1.0,1968.0,2144.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6340-212,2.0,2.0,1968.0,2651.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6120-227,1.0,1.0,1968.0,2155.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6210-301,1.0,1.0,1968.0,2360.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6140-308,2.0,2.0,1968.0,2510.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6210-303,1.0,1.0,1968.0,2304.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6210-305,1.0,1.0,1968.0,1879.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6300-200,1.0,1.0,1968.0,2150.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6210-307,1.0,1.0,1968.0,2237.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6140-310,1.0,2.0,1968.0,2423.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,11368 VENICE BLVD,11370,2.0,1.0,0.0,2395.0,2022/01/01,No,Rented,True,11368-venice-blvd
0,6300 GREEN VALLEY CIR,6200-105,1.0,1.0,1968.0,1899.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6160-208,2.0,2.0,1968.0,2707.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6100-105,2.0,2.0,1968.0,2548.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6420-223,1.0,1.0,1968.0,2238.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6100-101,2.0,2.0,1968.0,2572.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6420-301,1.0,1.0,1968.0,1845.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6220-210,1.0,1.0,1968.0,2315.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6320-108,2.0,2.0,1968.0,2481.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6320-106,2.0,2.0,1968.0,2776.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6420-303,1.0,1.0,1968.0,2478.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6420-305,1.0,1.0,1968.0,1947.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6180-139,1.0,1.0,1968.0,1879.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6420-307,1.0,1.0,1968.0,2028.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6320-104,2.0,2.0,1968.0,2472.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6420-309,1.0,1.0,1968.0,1834.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6120-204,1.0,2.0,1968.0,2212.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6420-311,1.0,1.0,1968.0,1982.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6180-141,1.0,1.0,1968.0,2006.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6420-313,1.0,1.0,1968.0,1899.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6420-315,1.0,1.0,1968.0,1954.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6420-317,1.0,1.0,1968.0,1980.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6100-103,2.0,2.0,1968.0,2400.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6100-107,2.0,2.0,1968.0,2454.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6410-134,2.0,2.0,1968.0,2777.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6420-221,1.0,1.0,1968.0,2027.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6100-203,2.0,2.0,1968.0,2572.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6420-211,1.0,1.0,1968.0,1882.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6100-201,2.0,2.0,1968.0,2965.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6180-131,1.0,1.0,1968.0,2103.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6100-113,2.0,2.0,1968.0,2462.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6420-213,1.0,1.0,1968.0,2297.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6305 GREEN VALLEY CIR,105,2.0,2.0,1970.0,2700.0,2022/01/01,No,Rented,True,6305-green-valley-cir
0,6300 GREEN VALLEY CIR,6320-202,2.0,2.0,1968.0,2335.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6420-215,1.0,1.0,1960.0,1885.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6320-200,2.0,2.0,1968.0,2901.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6100-111,2.0,2.0,1968.0,2385.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6180-135,1.0,1.0,1968.0,1999.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6120-202,1.0,2.0,1968.0,2194.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6420-217,1.0,1.0,1968.0,2272.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6420-219,1.0,1.0,1968.0,2016.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6180-137,1.0,1.0,1968.0,2355.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6100-109,2.0,2.0,1968.0,2571.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6170-122,2.0,2.0,1968.0,2778.0,2022/01/01,No,Rented,True,6300-green-valley-cir
0,6300 GREEN VALLEY CIR,6180-143,2.0,2.0,1968.0,2493.0,2022/01/01,No,Rented,True,6300-green-valley-cir
